Kill,Team Fight,Push,Gank,Farm,Group Fight,Roshan,Roam,Split Push,No Label,TimeStamp,Kill,Team Fight,Push,Gank,Farm,Group Fight,Roshan,Roam,Split Push,No Label,TimeStamp
0,0,0,0,0,0,0,1,0,0,"[3870, 3920]",0,0,0,0,0,0,0,1,0,0,"[3868, 3918]"
0,0,0,0,1,0,0,0,0,0,"[3950, 3974]",0,0,0,0,1,0,0,0,0,0,"[3956, 3971]"
0,0,0,0,1,0,0,0,0,0,"[4057, 4116]",0,0,0,0,1,0,0,0,0,0,"[4095, 4113]"
0,1,0,0,0,0,0,0,0,0,"[4199, 4258]",0,1,0,0,0,0,0,0,0,0,"[4199, 4241]"
0,0,0,0,0,0,1,0,0,0,"[4276, 4315]",0,0,0,0,0,0,1,0,0,0,"[4279, 4316]"
0,1,0,0,0,0,0,0,0,0,"[4342, 4365]",0,1,0,0,0,0,0,0,0,0,"[4344, 4364]"
0,1,0,0,0,0,0,0,0,0,"[4409, 4438]",0,1,0,0,0,0,0,0,0,0,"[4421, 4427]"
0,0,0,0,0,1,0,0,0,0,"[4449, 4472]",0,0,0,0,0,1,0,0,0,0,"[4449, 4458]"
0,1,0,0,0,0,0,0,0,0,"[4528, 4576]",0,1,0,0,0,0,0,0,0,0,"[4557, 4576]"
0,0,1,0,0,0,0,0,0,0,"[4576, 4642]",0,0,1,0,0,0,0,0,0,0,"[4580, 4618]"
0,1,0,0,0,0,0,0,0,0,"[4913, 4994]",0,1,0,0,0,0,0,0,0,0,"[4953, 4989]"
0,0,0,0,0,0,0,1,0,0,"[4668, 4907]",0,0,0,0,0,0,0,1,0,0,"[4668, 4812]"
0,0,0,0,0,0,0,1,0,0,"[4668, 4907]",0,0,0,0,0,0,0,1,0,0,"[4817, 4914]"
1,0,0,0,0,0,0,0,0,0,"[674, 699]",0,0,0,1,0,0,0,0,0,0,"[625, 699]"
0,0,0,0,0,1,0,0,0,0,"[1892, 1906]",0,1,0,0,0,0,0,0,0,0,"[1854, 1908]"
0,0,1,0,0,0,0,0,0,0,"[2443, 2455]",0,0,0,0,0,0,0,1,0,0,"[2323, 2504]"
0,1,0,0,0,0,0,0,0,0,"[2593, 2635]",1,0,0,0,0,0,0,0,0,0,"[2603, 2632]"
0,0,0,0,0,1,0,0,0,0,"[2783, 2791]",0,0,0,0,1,0,0,0,0,0,"[2779, 2791]"
0,0,0,0,1,0,0,0,0,0,"[2505, 2569]",0,0,1,0,0,0,0,0,0,0,"[2504, 2536]"
0,0,1,0,0,0,0,0,0,0,"[3206, 3235]",0,0,0,0,0,0,0,1,0,0,"[3169, 3260]"
0,0,1,0,0,0,0,0,0,0,"[3090, 3124]",0,0,0,0,1,0,0,0,0,0,"[3091, 3117]"
1,0,0,0,0,0,0,0,0,0,"[3261, 3272]",0,0,0,0,1,0,0,0,0,0,"[3261, 3270]"
0,0,1,0,0,0,0,0,0,0,"[3272, 3309]",0,0,0,0,0,0,0,1,0,0,"[3270, 3331]"
0,0,0,0,0,0,0,1,0,0,"[3416, 3528]",0,0,0,0,1,0,0,0,0,0,"[3487, 3501]"
0,1,0,0,0,0,0,0,0,0,"[3920, 3950]",0,0,0,0,0,0,0,0,1,0,"[3917, 3956]"
1,0,0,0,0,0,0,0,0,0,"[4025, 4057]",0,0,0,1,0,0,0,0,0,0,"[4035, 4057]"
0,0,0,0,1,0,0,0,0,0,"[4005, 4025]",0,0,1,0,0,0,0,0,0,0,"[4015, 4038]"
0,0,0,0,1,0,0,0,0,0,"[4057, 4116]",0,0,1,0,0,0,0,0,0,0,"[4057, 4092]"
0,0,0,0,0,0,0,1,0,0,"[4161, 4198]",0,0,0,0,1,0,0,0,0,0,"[4184, 4195]"
0,1,0,0,0,0,0,0,0,0,"[4409, 4438]",0,0,1,0,0,0,0,0,0,0,"[4390, 4433]"
0,1,0,0,0,0,0,0,0,0,"[4913, 4994]",0,0,1,0,0,0,0,0,0,0,"[4914, 4952]"
0,0,0,0,1,0,0,0,0,0,"[615, 672]",0,0,0,0,0,0,0,0,0,1,-1
0,0,0,0,1,0,0,0,0,0,"[615, 672]",0,0,0,0,0,0,0,0,0,1,-1
1,0,0,0,0,0,0,0,0,0,"[951, 973]",0,0,0,0,0,0,0,0,0,1,-1
1,0,0,0,0,0,0,0,0,0,"[1300, 1309]",0,0,0,0,0,0,0,0,0,1,-1
0,0,1,0,0,0,0,0,0,0,"[1359, 1379]",0,0,0,0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,1,0,0,"[940, 951]",0,0,0,0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,1,0,0,"[973, 997]",0,0,0,0,0,0,0,0,0,1,-1
0,0,0,1,0,0,0,0,0,0,"[1869, 1890]",0,0,0,0,0,0,0,0,0,1,-1
1,0,0,0,0,0,0,0,0,0,"[2195, 2206]",0,0,0,0,0,0,0,0,0,1,-1
0,0,1,0,0,0,0,0,0,0,"[2639, 2669]",0,0,0,0,0,0,0,0,0,1,-1
1,0,0,0,0,0,0,0,0,0,"[4122, 4130]",0,0,0,0,0,0,0,0,0,1,-1
1,0,0,0,0,0,0,0,0,0,"[4147, 4161]",0,0,0,0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,"[1485, 1489]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,"[1839, 1848]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,"[2230, 2237]"
0,0,0,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,"[2612, 2618]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,"[2901, 2921]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,"[3027, 3035]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,1,0,0,"[3035, 3067]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,"[3067, 3077]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,"[3146, 3169]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,"[3457, 3462]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,"[3611, 3627]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,"[3261, 3270]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,"[4241, 4259]"
0,0,0,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,"[4568, 4570]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,"[4266, 4273]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,"[4473, 4496]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,"[4812, 4817]"
1,0,0,0,0,0,0,0,0,0,"[825, 838]",1,0,0,0,0,0,0,0,0,0,"[834, 838]"
1,0,0,0,0,0,0,0,0,0,"[1043, 1058]",1,0,0,0,0,0,0,0,0,0,"[1052, 1057]"
0,0,0,0,0,0,0,1,0,0,"[916, 1043]",0,0,0,0,0,0,0,1,0,0,"[916, 1044]"
0,0,0,0,0,0,0,1,0,0,"[1058, 1274]",0,0,0,0,0,0,0,1,0,0,"[1057, 1274]"
0,0,0,0,1,0,0,0,0,0,"[1348, 1384]",0,0,0,0,1,0,0,0,0,0,"[1347, 1384]"
0,0,0,1,0,0,0,0,0,0,"[1476, 1489]",0,0,0,1,0,0,0,0,0,0,"[1473, 1489]"
0,1,0,0,0,0,0,0,0,0,"[1494, 1517]",0,1,0,0,0,0,0,0,0,0,"[1489, 1515]"
0,0,0,0,0,1,0,0,0,0,"[1824, 1838]",0,0,0,0,0,1,0,0,0,0,"[1830, 1838]"
0,0,0,0,0,0,0,1,0,0,"[1385, 1477]",0,0,0,0,0,0,0,1,0,0,"[1385, 1478]"
0,0,0,0,0,0,0,1,0,0,"[1524, 1813]",0,0,0,0,0,0,0,1,0,0,"[1523, 1733]"
0,0,0,0,0,0,0,1,0,0,"[1524, 1813]",0,0,0,0,0,0,0,1,0,0,"[1741, 1812]"
0,0,0,0,0,0,0,1,0,0,"[1943, 2195]",0,0,0,0,0,0,0,1,0,0,"[1998, 2322]"
0,0,0,0,0,0,0,1,0,0,"[2206, 2321]",0,0,0,0,0,0,0,1,0,0,"[1998, 2322]"
0,0,0,0,0,1,0,0,0,0,"[2430, 2443]",0,0,0,0,0,1,0,0,0,0,"[2427, 2444]"
0,1,0,0,0,0,0,0,0,0,"[2743, 2756]",0,1,0,0,0,0,0,0,0,0,"[2727, 2756]"
0,0,0,0,0,0,0,1,0,0,"[2323, 2430]",0,0,0,0,0,0,0,1,0,0,"[2350, 2437]"
0,0,0,0,0,0,0,1,0,0,"[2562, 2593]",0,0,0,0,0,0,0,1,0,0,"[2558, 2598]"
0,0,0,0,0,0,0,1,0,0,"[2663, 2743]",0,0,0,0,0,0,0,1,0,0,"[2665, 2791]"
0,0,0,0,0,0,1,0,0,0,"[2977, 3024]",0,0,0,0,0,0,1,0,0,0,"[2977, 3021]"
0,0,0,0,0,0,0,1,0,0,"[2792, 2977]",0,0,0,0,0,0,0,1,0,0,"[2894, 3079]"
0,0,0,0,1,0,0,0,0,0,"[3078, 3166]",0,0,0,0,1,0,0,0,0,0,"[3080, 3095]"
0,0,0,0,1,0,0,0,0,0,"[3078, 3166]",0,0,0,0,1,0,0,0,0,0,"[3119, 3163]"
0,1,0,0,0,0,0,0,0,0,"[3323, 3352]",0,1,0,0,0,0,0,0,0,0,"[3333, 3352]"
0,0,0,0,0,0,0,1,0,0,"[3272, 3411]",0,0,0,0,0,0,0,1,0,0,"[3291, 3412]"
0,0,0,0,1,0,0,0,0,0,"[3411, 3552]",0,0,0,0,1,0,0,0,0,0,"[3412, 3488]"
0,0,0,0,1,0,0,0,0,0,"[3411, 3552]",0,0,0,0,1,0,0,0,0,0,"[3512, 3552]"
0,0,0,0,0,0,0,1,0,0,"[3552, 3728]",0,0,0,0,0,0,0,1,0,0,"[3552, 3655]"
0,0,0,0,0,0,0,0,1,0,"[3911, 3958]",0,0,0,0,0,0,0,0,1,0,"[3917, 3956]"
0,0,0,0,0,0,0,1,0,0,"[3730, 3911]",0,0,0,0,0,0,0,1,0,0,"[3730, 3926]"
0,1,0,0,0,0,0,0,0,0,"[4199, 4258]",0,1,0,0,0,0,0,0,0,0,"[4199, 4241]"
0,1,0,0,0,0,0,0,0,0,"[4342, 4365]",0,1,0,0,0,0,0,0,0,0,"[4344, 4364]"
0,1,0,0,0,0,0,0,0,0,"[4409, 4438]",0,1,0,0,0,0,0,0,0,0,"[4421, 4427]"
0,0,0,0,0,1,0,0,0,0,"[4449, 4472]",0,0,0,0,0,1,0,0,0,0,"[4449, 4458]"
0,1,0,0,0,0,0,0,0,0,"[4528, 4576]",0,1,0,0,0,0,0,0,0,0,"[4557, 4576]"
0,0,1,0,0,0,0,0,0,0,"[4576, 4642]",0,0,1,0,0,0,0,0,0,0,"[4580, 4618]"
0,0,1,0,0,0,0,0,0,0,"[4576, 4642]",0,0,1,0,0,0,0,0,0,0,"[4633, 4656]"
0,1,0,0,0,0,0,0,0,0,"[4913, 4994]",0,1,0,0,0,0,0,0,0,0,"[4953, 4989]"
0,0,0,0,0,0,0,1,0,0,"[4668, 4907]",0,0,0,0,0,0,0,1,0,0,"[4783, 4916]"
1,0,0,0,0,0,0,0,0,0,"[674, 699]",0,0,0,1,0,0,0,0,0,0,"[625, 699]"
0,0,0,0,0,1,0,0,0,0,"[1892, 1906]",0,1,0,0,0,0,0,0,0,0,"[1854, 1908]"
0,0,0,0,0,1,0,0,0,0,"[1921, 1936]",0,1,0,0,0,0,0,0,0,0,"[1915, 1937]"
0,1,0,0,0,0,0,0,0,0,"[2593, 2635]",1,0,0,0,0,0,0,0,0,0,"[2603, 2632]"
0,0,0,0,1,0,0,0,0,0,"[2443, 2501]",0,0,1,0,0,0,0,0,0,0,"[2448, 2463]"
0,0,0,0,0,0,1,0,0,0,"[2977, 3024]",0,0,0,0,0,0,0,1,0,0,"[2894, 3079]"
0,0,0,0,0,0,0,1,0,0,"[3166, 3260]",0,0,0,0,1,0,0,0,0,0,"[3216, 3247]"
1,0,0,0,0,0,0,0,0,0,"[3261, 3272]",0,0,0,1,0,0,0,0,0,0,"[3261, 3270]"
0,1,0,0,0,0,0,0,0,0,"[3323, 3352]",0,0,0,0,0,0,0,1,0,0,"[3291, 3412]"
0,0,0,0,1,0,0,0,0,0,"[4078, 4104]",0,0,1,0,0,0,0,0,0,0,"[4080, 4104]"
0,1,0,0,0,0,0,0,0,0,"[4409, 4438]",0,0,1,0,0,0,0,0,0,0,"[4390, 4433]"
0,0,0,0,0,0,0,1,0,0,"[4258, 4344]",0,0,0,0,1,0,0,0,0,0,"[4301, 4317]"
0,1,0,0,0,0,0,0,0,0,"[4913, 4994]",0,0,1,0,0,0,0,0,0,0,"[4914, 4952]"
1,0,0,0,0,0,0,0,0,0,"[1300, 1309]",0,0,0,0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,1,0,0,"[1309, 1348]",0,0,0,0,0,0,0,0,0,1,-1
0,0,0,1,0,0,0,0,0,0,"[1869, 1890]",0,0,0,0,0,0,0,0,0,1,-1
1,0,0,0,0,0,0,0,0,0,"[2195, 2206]",0,0,0,0,0,0,0,0,0,1,-1
1,0,0,0,0,0,0,0,0,0,"[4147, 4161]",0,0,0,0,0,0,0,0,0,1,-1
0,0,1,0,0,0,0,0,0,0,"[4161, 4196]",0,0,0,0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,"[796, 824]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,1,0,0,"[707, 755]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,1,0,0,"[881, 908]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,"[1139, 1152]"
0,0,0,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,"[1833, 1838]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,"[1839, 1848]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,"[1733, 1741]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,"[1978, 1998]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,"[2327, 2350]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,"[2485, 2495]"
0,0,0,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,"[2626, 2633]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,"[2637, 2665]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,"[3655, 3681]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,"[4241, 4259]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,1,0,0,"[4485, 4529]"
0,0,0,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,"[4914, 4921]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,"[4770, 4783]"
0,0,0,0,1,0,0,0,0,0,"[609, 812]",0,0,0,0,1,0,0,0,0,0,"[610, 723]"
0,0,0,0,1,0,0,0,0,0,"[609, 812]",0,0,0,0,1,0,0,0,0,0,"[742, 809]"
0,0,0,0,1,0,0,0,0,0,"[851, 901]",0,0,0,0,1,0,0,0,0,0,"[857, 898]"
0,0,0,0,1,0,0,0,0,0,"[851, 901]",0,0,0,0,1,0,0,0,0,0,"[857, 898]"
1,0,0,0,0,0,0,0,0,0,"[951, 973]",1,0,0,0,0,0,0,0,0,0,"[966, 973]"
0,0,1,0,0,0,0,0,0,0,"[1359, 1379]",0,0,1,0,0,0,0,0,0,0,"[1333, 1378]"
0,0,0,0,1,0,0,0,0,0,"[973, 1096]",0,0,0,0,1,0,0,0,0,0,"[975, 1046]"
0,0,0,0,1,0,0,0,0,0,"[973, 1096]",0,0,0,0,1,0,0,0,0,0,"[1072, 1103]"
0,0,0,0,0,0,0,1,0,0,"[1096, 1132]",0,0,0,0,0,0,0,1,0,0,"[1103, 1130]"
0,0,0,0,0,0,0,1,0,0,"[1222, 1252]",0,0,0,0,0,0,0,1,0,0,"[1223, 1252]"
0,0,0,0,1,0,0,0,0,0,"[1252, 1284]",0,0,0,0,1,0,0,0,0,0,"[1252, 1280]"
0,0,0,0,0,0,0,1,0,0,"[1284, 1335]",0,0,0,0,0,0,0,1,0,0,"[1280, 1319]"
0,1,0,0,0,0,0,0,0,0,"[1494, 1517]",0,1,0,0,0,0,0,0,0,0,"[1489, 1515]"
0,0,0,0,0,1,0,0,0,0,"[1824, 1838]",0,0,0,0,0,1,0,0,0,0,"[1830, 1838]"
0,0,0,0,1,0,0,0,0,0,"[1385, 1488]",0,0,0,0,1,0,0,0,0,0,"[1385, 1401]"
0,0,0,0,1,0,0,0,0,0,"[1385, 1488]",0,0,0,0,1,0,0,0,0,0,"[1419, 1486]"
0,0,0,0,1,0,0,0,0,0,"[1538, 1768]",0,0,0,0,1,0,0,0,0,0,"[1538, 1572]"
0,0,0,0,1,0,0,0,0,0,"[1538, 1768]",0,0,0,0,1,0,0,0,0,0,"[1588, 1645]"
0,0,0,0,1,0,0,0,0,0,"[1538, 1768]",0,0,0,0,1,0,0,0,0,0,"[1678, 1722]"
0,0,0,0,0,0,1,0,0,0,"[2118, 2146]",0,0,0,0,0,0,1,0,0,0,"[2122, 2148]"
0,0,0,0,0,0,1,0,0,0,"[2212, 2237]",0,0,0,0,0,0,1,0,0,0,"[2214, 2237]"
0,0,0,0,1,0,0,0,0,0,"[1964, 2114]",0,0,0,0,1,0,0,0,0,0,"[1967, 2000]"
0,0,0,0,1,0,0,0,0,0,"[1964, 2114]",0,0,0,0,1,0,0,0,0,0,"[2025, 2093]"
0,0,0,0,1,0,0,0,0,0,"[1964, 2114]",0,0,0,0,1,0,0,0,0,0,"[2100, 2112]"
0,0,0,0,1,0,0,0,0,0,"[2154, 2206]",0,0,0,0,1,0,0,0,0,0,"[2156, 2204]"
0,0,0,0,1,0,0,0,0,0,"[2241, 2321]",0,0,0,0,1,0,0,0,0,0,"[2252, 2276]"
0,0,0,0,0,1,0,0,0,0,"[2430, 2443]",0,0,0,0,0,1,0,0,0,0,"[2427, 2444]"
0,0,1,0,0,0,0,0,0,0,"[2443, 2455]",0,0,1,0,0,0,0,0,0,0,"[2445, 2456]"
0,0,1,0,0,0,0,0,0,0,"[2443, 2455]",0,0,1,0,0,0,0,0,0,0,"[2444, 2455]"
0,1,0,0,0,0,0,0,0,0,"[2743, 2756]",0,1,0,0,0,0,0,0,0,0,"[2727, 2756]"
0,0,0,0,0,0,0,1,0,0,"[2323, 2386]",0,0,0,0,0,0,0,1,0,0,"[2323, 2386]"
0,0,0,0,1,0,0,0,0,0,"[2455, 2593]",0,0,0,0,1,0,0,0,0,0,"[2464, 2471]"
0,0,0,0,1,0,0,0,0,0,"[2455, 2593]",0,0,0,0,1,0,0,0,0,0,"[2494, 2501]"
0,0,0,0,1,0,0,0,0,0,"[2455, 2593]",0,0,0,0,1,0,0,0,0,0,"[2525, 2530]"
0,0,0,0,1,0,0,0,0,0,"[2455, 2593]",0,0,0,0,1,0,0,0,0,0,"[2542, 2555]"
0,0,0,0,0,0,0,1,0,0,"[2689, 2743]",0,0,0,0,0,0,0,1,0,0,"[2695, 2739]"
0,0,0,0,0,0,1,0,0,0,"[2977, 3024]",0,0,0,0,0,0,1,0,0,0,"[2977, 3021]"
0,0,1,0,0,0,0,0,0,0,"[3206, 3235]",0,0,1,0,0,0,0,0,0,0,"[3207, 3234]"
0,0,0,0,1,0,0,0,0,0,"[2792, 2977]",0,0,0,0,1,0,0,0,0,0,"[2917, 2922]"
0,0,0,0,1,0,0,0,0,0,"[2792, 2977]",0,0,0,0,1,0,0,0,0,0,"[2942, 2967]"
0,0,1,0,0,0,0,0,0,0,"[3024, 3075]",0,0,1,0,0,0,0,0,0,0,"[3041, 3074]"
1,0,0,0,0,0,0,0,0,0,"[3261, 3272]",1,0,0,0,0,0,0,0,0,0,"[3266, 3270]"
0,1,0,0,0,0,0,0,0,0,"[3323, 3352]",0,1,0,0,0,0,0,0,0,0,"[3333, 3352]"
0,0,0,0,0,0,1,0,0,0,"[3610, 3646]",0,0,0,0,0,0,1,0,0,0,"[3615, 3644]"
0,0,0,0,1,0,0,0,0,0,"[3352, 3610]",0,0,0,0,1,0,0,0,0,0,"[3369, 3414]"
0,0,0,0,1,0,0,0,0,0,"[3352, 3610]",0,0,0,0,1,0,0,0,0,0,"[3607, 3614]"
0,0,0,0,1,0,0,0,0,0,"[3646, 3728]",0,0,0,0,1,0,0,0,0,0,"[3654, 3720]"
0,0,0,0,0,0,0,0,1,0,"[3911, 3958]",0,0,0,0,0,0,0,0,1,0,"[3917, 3956]"
0,0,0,0,0,1,0,0,0,0,"[3974, 4005]",0,0,0,0,0,1,0,0,0,0,"[3979, 4005]"
1,0,0,0,0,0,0,0,0,0,"[4122, 4130]",1,0,0,0,0,0,0,0,0,0,"[4125, 4130]"
0,0,0,0,1,0,0,0,0,0,"[3730, 3782]",0,0,0,0,1,0,0,0,0,0,"[3730, 3780]"
0,0,1,0,0,0,0,0,0,0,"[3789, 3847]",0,0,1,0,0,0,0,0,0,0,"[3835, 3845]"
0,1,0,0,0,0,0,0,0,0,"[4199, 4258]",0,1,0,0,0,0,0,0,0,0,"[4199, 4241]"
0,0,0,0,0,0,1,0,0,0,"[4276, 4315]",0,0,0,0,0,0,1,0,0,0,"[4279, 4316]"
0,1,0,0,0,0,0,0,0,0,"[4342, 4365]",0,1,0,0,0,0,0,0,0,0,"[4344, 4364]"
0,1,0,0,0,0,0,0,0,0,"[4409, 4438]",0,1,0,0,0,0,0,0,0,0,"[4421, 4427]"
0,0,0,0,0,1,0,0,0,0,"[4449, 4472]",0,0,0,0,0,1,0,0,0,0,"[4449, 4458]"
0,1,0,0,0,0,0,0,0,0,"[4528, 4576]",0,1,0,0,0,0,0,0,0,0,"[4557, 4576]"
0,0,1,0,0,0,0,0,0,0,"[4576, 4642]",0,0,1,0,0,0,0,0,0,0,"[4580, 4618]"
0,1,0,0,0,0,0,0,0,0,"[4913, 4994]",0,1,0,0,0,0,0,0,0,0,"[4953, 4989]"
0,0,0,0,0,0,0,1,0,0,"[4668, 4907]",0,0,0,0,0,0,0,1,0,0,"[4698, 4803]"
0,0,0,0,0,0,0,1,0,0,"[4668, 4907]",0,0,0,0,0,0,0,1,0,0,"[4834, 4915]"
0,0,0,0,1,0,0,0,0,0,"[1132, 1183]",0,0,0,1,0,0,0,0,0,0,"[1139, 1152]"
0,0,0,0,0,1,0,0,0,0,"[1921, 1936]",0,1,0,0,0,0,0,0,0,0,"[1915, 1937]"
0,0,0,0,1,0,0,0,0,0,"[2241, 2321]",0,0,0,0,0,0,0,1,0,0,"[2276, 2315]"
0,1,0,0,0,0,0,0,0,0,"[2593, 2635]",1,0,0,0,0,0,0,0,0,0,"[2603, 2632]"
0,0,1,0,0,0,0,0,0,0,"[3157, 3206]",0,0,0,0,1,0,0,0,0,0,"[3158, 3210]"
0,0,0,0,1,0,0,0,0,0,"[2792, 2977]",0,0,1,0,0,0,0,0,0,0,"[2792, 2821]"
0,0,0,0,0,0,0,1,0,0,"[3075, 3159]",0,0,0,0,1,0,0,0,0,0,"[3105, 3123]"
1,0,0,0,0,0,0,0,0,0,"[3261, 3272]",0,0,0,1,0,0,0,0,0,0,"[3261, 3270]"
0,1,0,0,0,0,0,0,0,0,"[3323, 3352]",0,0,1,0,0,0,0,0,0,0,"[3297, 3364]"
0,0,0,0,1,0,0,0,0,0,"[3352, 3610]",0,0,1,0,0,0,0,0,0,0,"[3505, 3597]"
1,0,0,0,0,0,0,0,0,0,"[4025, 4057]",0,0,1,0,0,0,0,0,0,0,"[4013, 4062]"
1,0,0,0,0,0,0,0,0,0,"[4122, 4130]",0,0,0,1,0,0,0,0,0,0,"[4118, 4130]"
0,0,0,0,0,0,0,1,0,0,"[4057, 4122]",0,0,1,0,0,0,0,0,0,0,"[4102, 4111]"
0,1,0,0,0,0,0,0,0,0,"[4409, 4438]",0,0,1,0,0,0,0,0,0,0,"[4390, 4433]"
0,1,0,0,0,0,0,0,0,0,"[4913, 4994]",0,0,1,0,0,0,0,0,0,0,"[4914, 4952]"
0,0,0,1,0,0,0,0,0,0,"[1869, 1890]",0,0,0,0,0,0,0,0,0,1,-1
1,0,0,0,0,0,0,0,0,0,"[2096, 2112]",0,0,0,0,0,0,0,0,0,1,-1
1,0,0,0,0,0,0,0,0,0,"[2195, 2206]",0,0,0,0,0,0,0,0,0,1,-1
0,0,0,0,1,0,0,0,0,0,"[2386, 2430]",0,0,0,0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,1,0,0,"[3235, 3260]",0,0,0,0,0,0,0,0,0,1,-1
0,0,0,0,1,0,0,0,0,0,"[3272, 3323]",0,0,0,0,0,0,0,0,0,1,-1
1,0,0,0,0,0,0,0,0,0,"[4147, 4161]",0,0,0,0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,1,0,0,"[4161, 4197]",0,0,0,0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,"[796, 824]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,1,0,0,"[1046, 1072]"
0,0,0,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,"[1510, 1515]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,"[1839, 1848]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,"[2314, 2322]"
0,0,0,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,"[2439, 2443]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,"[2762, 2786]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,"[2836, 2854]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,"[2875, 2904]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,"[3426, 3446]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,"[3471, 3485]"
0,0,0,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,"[3986, 3990]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,"[3805, 3810]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,"[3848, 3887]"
0,0,0,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,"[4211, 4218]"
0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,"[4241, 4259]"
0,0,0,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,"[4421, 4427]"
0,0,0,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,"[4563, 4565]"
0,0,0,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,"[4565, 4567]"
